TransactionAmount,RecipientCommitteeParty,DonorCity,DonorState,DonorZipCode,ID,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
900,Democratic,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
2500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
1000,,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,,ALEXANDRIA,VA,22307,51013,
1800,,ALEXANDRIA,VA,22307,51013,
250,,ALEXANDRIA,VA,22307,51013,
2600,Republican,ALEXANDRIA,VA,22307,51013,
2700,Democratic,ALEXANDRIA,VA,22307,51013,
300,Democratic,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
1600,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
2500,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
250,Democratic,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
500,Democratic,ALEXANDRIA,VA,22307,51013,
500,,ALEXANDRIA,VA,22307,51013,
500,,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
500,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
1000,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
250,Republican,ALEXANDRIA,VA,22307,51013,
1000,Democratic,ALEXANDRIA,VA,22307,51013,
2000,,ALEXANDRIA,VA,22307,51013,
500,,ALEXANDRIA,VA,22307,51013,
250,Democratic,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
2300,Republican,ALEXANDRIA,VA,22308,51013,
2700,Republican,ALEXANDRIA,VA,22308,51013,
250,Democratic,ALEXANDRIA,VA,22308,51013,
5400,Republican,ALEXANDRIA,VA,22308,51013,
-2700,Republican,ALEXANDRIA,VA,22308,51013,
2700,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
250,,ALEXANDRIA,VA,22308,51013,
250,,ALEXANDRIA,VA,22308,51013,
250,,ALEXANDRIA,VA,22308,51013,
1000,,ALEXANDRIA,VA,22308,51013,
2700,Republican,ALEXANDRIA,VA,22308,51013,
2700,Republican,ALEXANDRIA,VA,22308,51013,
250,Democratic,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
2500,Democratic,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Democratic,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
2300,Republican,ALEXANDRIA,VA,22308,51013,
2700,Republican,ALEXANDRIA,VA,22308,51013,
1000,Democratic,ALEXANDRIA,VA,22308,51013,
1000,Democratic,ALEXANDRIA,VA,22308,51013,
2000,Republican,ALEXANDRIA,VA,22308,51013,
2500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
2500,Democratic,ALEXANDRIA,VA,22308,51013,
2600,Democratic,ALEXANDRIA,VA,22308,51013,
500,Democratic,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Democratic,ALEXANDRIA,VA,22308,51013,
2500,Democratic,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
750,Democratic,ALEXANDRIA,VA,22308,51013,
1000,Democratic,ALEXANDRIA,VA,22308,51013,
250,Democratic,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
500,Democratic,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
250,Democratic,ALEXANDRIA,VA,22308,51013,
250,Democratic,ALEXANDRIA,VA,22308,51013,
-250,Democratic,ALEXANDRIA,VA,22308,51013,
1350,Republican,ALEXANDRIA,VA,22308,51013,
-300,Republican,ALEXANDRIA,VA,22308,51013,
300,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
2800,Republican,ALEXANDRIA,VA,22308,51013,
-2700,Republican,ALEXANDRIA,VA,22308,51013,
2700,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
1000,Republican,ALEXANDRIA,VA,22308,51013,
2600,Republican,ALEXANDRIA,VA,22308,51013,
1000,Democratic,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
500,Republican,ALEXANDRIA,VA,22308,51013,
2400,Republican,ALEXANDRIA,VA,22308,51013,
2600,Republican,ALEXANDRIA,VA,22308,51013,
250,Republican,ALEXANDRIA,VA,22308,51013,
300,Republican,ALEXANDRIA,VA,22308,51013,
300,Republican,ALEXANDRIA,VA,22308,51013,
300,Republican,ALEXANDRIA,VA,22308,51013,
300,Republican,ALEXANDRIA,VA,22308,51013,
540,Republican,ALEXANDRIA,VA,22308,51013,
250,Democratic,ALEXANDRIA,VA,22309,51013,
1000,Republican,ALEXANDRIA,VA,22309,51013,
1000,Republican,ALEXANDRIA,VA,22309,51013,
250,Democratic,ALEXANDRIA,VA,22309,51013,
500,Republican,ALEXANDRIA,VA,22309,51013,
500,Republican,ALEXANDRIA,VA,22309,51013,
325,Republican,ALEXANDRIA,VA,22309,51013,
2700,Republican,ALEXANDRIA,VA,22309,51013,
250,Democratic,ALEXANDRIA,VA,22309,51013,
1000,Republican,ALEXANDRIA,VA,22309,51013,
1500,Republican,ALEXANDRIA,VA,22309,51013,
250,Republican,ALEXANDRIA,VA,22309,51013,
300,,ALEXANDRIA,VA,22309,51013,
2600,Republican,ALEXANDRIA,VA,22309,51013,
750,Republican,ALEXANDRIA,VA,22309,51013,
325,Republican,ALEXANDRIA,VA,22309,51013,
700,Democratic,ALEXANDRIA,VA,22309,51013,
1000,Democratic,ALEXANDRIA,VA,22309,51013,
325,Republican,ALEXANDRIA,VA,22309,51013,
500,Democratic,ALEXANDRIA,VA,22309,51013,
1500,Republican,ALEXANDRIA,VA,22309,51013,
500,Republican,ALEXANDRIA,VA,22309,51013,
325,Republican,ALEXANDRIA,VA,22309,51013,
325,Republican,ALEXANDRIA,VA,22309,51013,
1000,Republican,ALEXANDRIA,VA,22309,51013,
1000,Democratic,ALEXANDRIA,VA,22309,51013,
500,Republican,ALEXANDRIA,VA,22309,51013,
2600,Republican,ALEXANDRIA,VA,22309,51013,
325,Republican,ALEXANDRIA,VA,22309,51013,
500,,ALEXANDRIA,VA,22309,51013,
1000,Republican,ALEXANDRIA,VA,22309,51013,
500,Republican,ALEXANDRIA,VA,22309,51013,
250,Republican,ALEXANDRIA,VA,22309,51013,
1000,Democratic,ALEXANDRIA,VA,22310,51013,
500,Democratic,ALEXANDRIA,VA,22310,51013,
500,,ALEXANDRIA,VA,22310,51013,
641,,ALEXANDRIA,VA,22310,51013,
500,Republican,ALEXANDRIA,VA,22310,51013,
250,Democratic,ALEXANDRIA,VA,22310,51013,
1000,Republican,ALEXANDRIA,VA,22310,51013,
500,Republican,ALEXANDRIA,VA,22310,51013,
1000,Democratic,ALEXANDRIA,VA,22310,51013,
250,Democratic,ALEXANDRIA,VA,22310,51013,
250,Republican,ALEXANDRIA,VA,22310,51013,
1500,Republican,ALEXANDRIA,VA,22310,51013,
1000,Republican,ALEXANDRIA,VA,22310,51013,
250,Republican,ALEXANDRIA,VA,22310,51013,
500,Republican,ALEXANDRIA,VA,22310,51013,
1000,Republican,ALEXANDRIA,VA,22310,51013,
250,Democratic,ALEXANDRIA,VA,22310,51013,
250,Democratic,ALEXANDRIA,VA,22310,51013,
500,Republican,ALEXANDRIA,VA,22310,51013,
1000,Democratic,ALEXANDRIA,VA,22310,51013,
250,Republican,ALEXANDRIA,VA,22310,51013,
250,Republican,ALEXANDRIA,VA,22310,51013,
250,Democratic,ALEXANDRIA,VA,22310,51013,
250,Democratic,ALEXANDRIA,VA,22310,51013,
500,Republican,ALEXANDRIA,VA,22310,51013,
500,Independent,ALEXANDRIA,VA,22310,51013,
500,Republican,ALEXANDRIA,VA,22311,51013,
500,,ALEXANDRIA,VA,22311,51013,
500,Democratic,ALEXANDRIA,VA,22311,51013,
500,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
250,Democratic,ALEXANDRIA,VA,22311,51013,
250,Republican,ALEXANDRIA,VA,22311,51013,
500,Republican,ALEXANDRIA,VA,22311,51013,
250,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
500,Republican,ALEXANDRIA,VA,22311,51013,
500,Republican,ALEXANDRIA,VA,22311,51013,
500,Republican,ALEXANDRIA,VA,22311,51013,
750,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Republican,ALEXANDRIA,VA,22311,51013,
2500,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
2500,Democratic,ALEXANDRIA,VA,22311,51013,
2500,Democratic,ALEXANDRIA,VA,22311,51013,
2500,Democratic,ALEXANDRIA,VA,22311,51013,
2500,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
5000,Democratic,ALEXANDRIA,VA,22311,51013,
5000,Democratic,ALEXANDRIA,VA,22311,51013,
2500,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
1500,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Republican,ALEXANDRIA,VA,22311,51013,
1000,Republican,ALEXANDRIA,VA,22311,51013,
2500,Republican,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
500,Republican,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
1000,Democratic,ALEXANDRIA,VA,22311,51013,
522,Libertarian,ANNANDALE,VA,22312,51013,
500,,ALEXANDRIA,VA,22312,51013,
250,,ALEXANDRIA,VA,22312,51013,
250,Democratic,ALEXANDRIA,VA,22312,51013,
1000,Democratic,ALEXANDRIA,VA,22312,51013,
250,Democratic,ALEXANDRIA,VA,22312,51013,
500,Republican,ALEXANDRIA,VA,22312,51013,
500,Republican,ALEXANDRIA,VA,22312,51013,
250,Democratic,ALEXANDRIA,VA,22312,51013,
250,Republican,ALEXANDRIA,VA,22312,51013,
1000,Republican,ALEXANDRIA,VA,22312,51013,
1000,Democratic,ALEXANDRIA,VA,22312,51013,
1000,Democratic,ALEXANDRIA,VA,22312,51013,
1000,Democratic,ALEXANDRIA,VA,22312,51013,
500,Republican,ALEXANDRIA,VA,22312,51013,
300,Democratic,ALEXANDRIA,VA,22312,51013,
1000,Republican,ALEXANDRIA,VA,22312,51013,
1000,Republican,ALEXANDRIA,VA,22312,51013,
250,Democratic,ALEXANDRIA,VA,22313,51013,
500,Republican,ALEXANDRIA,VA,22313,51013,
2600,Republican,ALEXANDRIA,VA,22313,51013,
1000,Republican,ALEXANDRIA,VA,22313,51013,
5000,Republican,ALEXANDRIA,VA,22313,51013,
5000,Republican,ALEXANDRIA,VA,22313,51013,
5000,Republican,ALEXANDRIA,VA,22313,51013,
5000,Republican,ALEXANDRIA,VA,22313,51013,
5000,Republican,ALEXANDRIA,VA,22313,51013,
1000,,ALEXANDRIA,VA,22313,51013,
5000,Republican,ALEXANDRIA,VA,22313,51013,
1000,Republican,ALEXANDRIA,VA,22313,51013,
3000,Republican,ALEXANDRIA,VA,22313,51013,
250,Republican,ALEXANDRIA,VA,22313,51013,
250,Republican,ALEXANDRIA,VA,22313,51013,
250,Republican,ALEXANDRIA,VA,22313,51013,
2700,Republican,ALEXANDRIA,VA,22313,51013,
2700,Republican,ALEXANDRIA,VA,22313,51013,
2700,Republican,ALEXANDRIA,VA,22313,51013,
2300,Republican,ALEXANDRIA,VA,22313,51013,
250,Republican,ALEXANDRIA,VA,22313,51013,
250,Republican,ALEXANDRIA,VA,22313,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
300,Democratic,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
500,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
325,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
5400,Republican,ALEXANDRIA,VA,22314,51013,
-2700,Republican,ALEXANDRIA,VA,22314,51013,
2700,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
2600,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
2000,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
250,,ALEXANDRIA,VA,22314,51013,
500,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
1800,Democratic,ALEXANDRIA,VA,22314,51013,
700,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
200,,ALEXANDRIA,VA,22314,51013,
800,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
2700,,ALEXANDRIA,VA,22314,51013,
2300,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
300,,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
271,Republican,ALEXANDRIA,VA,22314,51013,
835,Republican,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
1700,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
500,,ALEXANDRIA,VA,22314,51013,
2600,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
300,Republican,ALEXANDRIA,VA,22314,51013,
2600,Republican,ALEXANDRIA,VA,22314,51013,
2000,Republican,ALEXANDRIA,VA,22314,51013,
2700,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
487410,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
325,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
325,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
2600,Republican,ALEXANDRIA,VA,22314,51013,
2600,Republican,ALEXANDRIA,VA,22314,51013,
2600,Republican,ALEXANDRIA,VA,22314,51013,
2600,Republican,ALEXANDRIA,VA,22314,51013,
2700,Republican,ALEXANDRIA,VA,22314,51013,
2300,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
1700,Democratic,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
1700,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
437,Democratic,ALEXANDRIA,VA,22314,51013,
633,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
669,Democratic,ALEXANDRIA,VA,22314,51013,
42,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
325,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
325,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
750,Republican,ALEXANDRIA,VA,22314,51013,
1500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
2400,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
2000,Republican,ALEXANDRIA,VA,22314,51013,
750,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
500,Democratic,ALEXANDRIA,VA,22314,51013,
2700,Democratic,ALEXANDRIA,VA,22314,51013,
2300,Democratic,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
1000,Republican,ALEXANDRIA,VA,22314,51013,
-1400,Democratic,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
250,Democratic,ALEXANDRIA,VA,22314,51013,
500,Republican,ALEXANDRIA,VA,22314,51013,
325,Republican,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
1000,,ALEXANDRIA,VA,22314,51013,
2500,,ALEXANDRIA,VA,22314,51013,
1800,Republican,ALEXANDRIA,VA,22314,51013,
250,Republican,ALEXANDRIA,VA,22314,51013,
-1600,Republican,ALEXANDRIA,VA,22314,51013,
